Othello,Tragedy,5,1.1.33,RODERIGO,"By heaven, I rather would have been his hangman."
Othello,Tragedy,6,1.1.34,IAGO,"Why, there's no remedy, 'tis the curse of service,"
Othello,Tragedy,6,1.1.35,IAGO,"Preferment goes by letter and affection,"
Othello,Tragedy,6,1.1.36,IAGO,"And not by old gradation, where each second"
Othello,Tragedy,6,1.1.37,IAGO,"Stood heir to the first. Now, sir, be judge yourself,"
Othello,Tragedy,6,1.1.38,IAGO,Whether I in any just term am affined
Othello,Tragedy,6,1.1.39,IAGO,To love the Moor.
Othello,Tragedy,7,1.1.40,RODERIGO,I would not follow him then.
Othello,Tragedy,8,1.1.41,IAGO,"O, sir, content you,"
Othello,Tragedy,8,1.1.42,IAGO,I follow him to serve my turn upon him:
Othello,Tragedy,8,1.1.43,IAGO,"We cannot all be masters, nor all masters"
Othello,Tragedy,8,1.1.44,IAGO,Cannot be truly follow'd. You shall mark
Othello,Tragedy,8,1.1.45,IAGO,"Many a duteous and knee-crooking knave,"
Othello,Tragedy,8,1.1.46,IAGO,"That, doting on his own obsequious bondage,"
Othello,Tragedy,8,1.1.47,IAGO,"Wears out his time, much like his master's ass,"
Othello,Tragedy,8,1.1.48,IAGO,"For nought but provender, and when he's old, cashier'd:"
Othello,Tragedy,8,1.1.49,IAGO,Whip me such honest knaves. Others there are
Othello,Tragedy,8,1.1.50,IAGO,"Who, trimm'd in forms and visages of duty,"
Othello,Tragedy,8,1.1.51,IAGO,"Keep yet their hearts attending on themselves,"
Othello,Tragedy,8,1.1.52,IAGO,"And, throwing but shows of service on their lords,"
Othello,Tragedy,8,1.1.53,IAGO,Do well thrive by them and when they have lined
Othello,Tragedy,8,1.1.54,IAGO,their coats
Othello,Tragedy,8,1.1.55,IAGO,"Do themselves homage: these fellows have some soul,"
Othello,Tragedy,8,1.1.56,IAGO,"And such a one do I profess myself. For, sir,"
Othello,Tragedy,8,1.1.57,IAGO,"It is as sure as you are Roderigo,"
Othello,Tragedy,8,1.1.58,IAGO,"Were I the Moor, I would not be Iago:"
Othello,Tragedy,8,1.1.59,IAGO,"In following him, I follow but myself,"
Othello,Tragedy,8,1.1.60,IAGO,"Heaven is my judge, not I for love and duty,"
Othello,Tragedy,8,1.1.61,IAGO,"But seeming so, for my peculiar end:"
Othello,Tragedy,8,1.1.62,IAGO,For when my outward action doth demonstrate
Othello,Tragedy,8,1.1.63,IAGO,The native act and figure of my heart
Othello,Tragedy,8,1.1.64,IAGO,"In compliment extern, 'tis not long after"
Othello,Tragedy,8,1.1.65,IAGO,But I will wear my heart upon my sleeve
Othello,Tragedy,8,1.1.66,IAGO,For daws to peck at: I am not what I am.
Othello,Tragedy,9,1.1.67,RODERIGO,What a full fortune does the thicklips owe
Othello,Tragedy,9,1.1.68,RODERIGO,If he can carry't thus!
Othello,Tragedy,10,1.1.69,IAGO,"Call up her father,"
Othello,Tragedy,10,1.1.70,IAGO,"Rouse him: make after him, poison his delight,"
Othello,Tragedy,10,1.1.71,IAGO,"Proclaim him in the streets, incense her kinsmen,"
Othello,Tragedy,10,1.1.72,IAGO,"And, though he in a fertile climate dwell,"
Othello,Tragedy,10,1.1.73,IAGO,"Plague him with flies: though that his joy be joy,"
Othello,Tragedy,10,1.1.74,IAGO,"Yet throw such changes of vexation on't,"
Othello,Tragedy,10,1.1.75,IAGO,As it may lose some colour.
Othello,Tragedy,11,1.1.76,RODERIGO,"Here is her father's house, I'll call aloud."
Othello,Tragedy,12,1.1.77,IAGO,"Do, with like timorous accent and dire yell"
Othello,Tragedy,12,1.1.78,IAGO,"As when, by night and negligence, the fire"
Othello,Tragedy,12,1.1.79,IAGO,Is spied in populous cities.
Othello,Tragedy,13,1.1.80,RODERIGO,"What, ho, Brabantio! Signior Brabantio, ho!"
Othello,Tragedy,14,1.1.81,IAGO,"Awake! what, ho, Brabantio! thieves! thieves! thieves!"
Othello,Tragedy,14,1.1.82,IAGO,"Look to your house, your daughter and your bags!"
Othello,Tragedy,14,1.1.83,IAGO,Thieves! thieves!
Othello,Tragedy,15,1.1.84,BRABANTIO,What is the reason of this terrible summons?
Othello,Tragedy,15,1.1.85,BRABANTIO,What is the matter there?
Othello,Tragedy,16,1.1.86,RODERIGO,"Signior, is all your family within?"
Othello,Tragedy,17,1.1.87,IAGO,Are your doors lock'd?
Othello,Tragedy,18,1.1.88,BRABANTIO,"Why, wherefore ask you this?"
Othello,Tragedy,19,1.1.89,IAGO,"'Zounds, sir, you're robb'd, for shame, put on"
Othello,Tragedy,19,1.1.90,IAGO,"your gown,"
Othello,Tragedy,19,1.1.91,IAGO,"Your heart is burst, you have lost half your soul,"
Othello,Tragedy,19,1.1.92,IAGO,"Even now, now, very now, an old black ram"
Othello,Tragedy,19,1.1.93,IAGO,"Is topping your white ewe. Arise, arise,"
Othello,Tragedy,19,1.1.94,IAGO,"Awake the snorting citizens with the bell,"
Othello,Tragedy,19,1.1.95,IAGO,Or else the devil will make a grandsire of you:
Othello,Tragedy,19,1.1.96,IAGO,"Arise, I say."
Othello,Tragedy,20,1.1.97,BRABANTIO,"What, have you lost your wits?"
Othello,Tragedy,21,1.1.98,RODERIGO,"Most reverend signior, do you know my voice?"
Othello,Tragedy,22,1.1.99,BRABANTIO,"Not I	what are you?"
Othello,Tragedy,23,1.1.100,RODERIGO,My name is Roderigo.
Othello,Tragedy,24,1.1.101,BRABANTIO,The worser welcome:
Othello,Tragedy,24,1.1.102,BRABANTIO,I have charged thee not to haunt about my doors:
Othello,Tragedy,24,1.1.103,BRABANTIO,In honest plainness thou hast heard me say
Othello,Tragedy,24,1.1.104,BRABANTIO,"My daughter is not for thee, and now, in madness,"
Othello,Tragedy,24,1.1.105,BRABANTIO,"Being full of supper and distempering draughts,"
Othello,Tragedy,24,1.1.106,BRABANTIO,"Upon malicious bravery, dost thou come"
Othello,Tragedy,24,1.1.107,BRABANTIO,To start my quiet.
Othello,Tragedy,25,1.1.108,RODERIGO,"Sir, sir, sir,--"
Othello,Tragedy,26,1.1.109,BRABANTIO,But thou must needs be sure
Othello,Tragedy,26,1.1.110,BRABANTIO,My spirit and my place have in them power
Othello,Tragedy,26,1.1.111,BRABANTIO,To make this bitter to thee.
Othello,Tragedy,27,1.1.112,RODERIGO,"Patience, good sir."
Othello,Tragedy,28,1.1.113,BRABANTIO,"What tell'st thou me of robbing? this is Venice,"
Othello,Tragedy,28,1.1.114,BRABANTIO,My house is not a grange.
Othello,Tragedy,29,1.1.115,RODERIGO,"Most grave Brabantio,"
Othello,Tragedy,29,1.1.116,RODERIGO,In simple and pure soul I come to you.
Othello,Tragedy,30,1.1.117,IAGO,"'Zounds, sir, you are one of those that will not"
Othello,Tragedy,30,1.1.118,IAGO,"serve God, if the devil bid you. Because we come to"
Othello,Tragedy,30,1.1.119,IAGO,"do you service and you think we are ruffians, you'll"
Othello,Tragedy,30,1.1.120,IAGO,"have your daughter covered with a Barbary horse,"
Othello,Tragedy,30,1.1.121,IAGO,"you'll have your nephews neigh to you, you'll have"
Othello,Tragedy,30,1.1.122,IAGO,coursers for cousins and gennets for germans.
Othello,Tragedy,31,1.1.123,BRABANTIO,What profane wretch art thou?
Othello,Tragedy,32,1.1.124,IAGO,"I am one, sir, that comes to tell you your daughter"
Othello,Tragedy,32,1.1.125,IAGO,and the Moor are now making the beast with two backs.
Othello,Tragedy,33,1.1.126,BRABANTIO,Thou art a villain.
Othello,Tragedy,34,1.1.127,IAGO,You are--a senator.
Othello,Tragedy,35,1.1.128,BRABANTIO,"This thou shalt answer, I know thee, Roderigo."
Othello,Tragedy,36,1.1.129,RODERIGO,"Sir, I will answer any thing. But, I beseech you,"
Othello,Tragedy,36,1.1.130,RODERIGO,"If't be your pleasure and most wise consent,"
Othello,Tragedy,36,1.1.131,RODERIGO,"As partly I find it is, that your fair daughter,"
Othello,Tragedy,36,1.1.132,RODERIGO,"At this odd-even and dull watch o' the night,"
Othello,Tragedy,36,1.1.133,RODERIGO,"Transported, with no worse nor better guard"
Othello,Tragedy,36,1.1.134,RODERIGO,"But with a knave of common hire, a gondolier,"
Othello,Tragedy,36,1.1.135,RODERIGO,To the gross clasps of a lascivious Moor--
Othello,Tragedy,36,1.1.136,RODERIGO,"If this be known to you and your allowance,"
Othello,Tragedy,36,1.1.137,RODERIGO,"We then have done you bold and saucy wrongs,"
Othello,Tragedy,36,1.1.138,RODERIGO,"But if you know not this, my manners tell me"
Othello,Tragedy,36,1.1.139,RODERIGO,We have your wrong rebuke. Do not believe
Othello,Tragedy,36,1.1.140,RODERIGO,"That, from the sense of all civility,"
Othello,Tragedy,36,1.1.141,RODERIGO,I thus would play and trifle with your reverence:
Othello,Tragedy,36,1.1.142,RODERIGO,"Your daughter, if you have not given her leave,"
Othello,Tragedy,36,1.1.143,RODERIGO,"I say again, hath made a gross revolt,"
Othello,Tragedy,36,1.1.144,RODERIGO,"Tying her duty, beauty, wit and fortunes"
Othello,Tragedy,36,1.1.145,RODERIGO,In an extravagant and wheeling stranger
Othello,Tragedy,36,1.1.146,RODERIGO,Of here and every where. Straight satisfy yourself:
Othello,Tragedy,36,1.1.147,RODERIGO,"If she be in her chamber or your house,"
Othello,Tragedy,36,1.1.148,RODERIGO,Let loose on me the justice of the state
Othello,Tragedy,36,1.1.149,RODERIGO,For thus deluding you.
Othello,Tragedy,37,1.1.150,BRABANTIO,"Strike on the tinder, ho!"
Othello,Tragedy,37,1.1.151,BRABANTIO,Give me a taper! call up all my people!
Othello,Tragedy,37,1.1.152,BRABANTIO,This accident is not unlike my dream:
Othello,Tragedy,37,1.1.153,BRABANTIO,Belief of it oppresses me already.
Othello,Tragedy,37,1.1.154,BRABANTIO,"Light, I say! light!"
Othello,Tragedy,38,1.1.155,IAGO,"Farewell, for I must leave you:"
Othello,Tragedy,38,1.1.156,IAGO,"It seems not meet, nor wholesome to my place,"
Othello,Tragedy,38,1.1.157,IAGO,"To be produced--as, if I stay, I shall--"
Othello,Tragedy,38,1.1.158,IAGO,"Against the Moor: for, I do know, the state,"
Othello,Tragedy,38,1.1.159,IAGO,"However this may gall him with some cheque,"
Othello,Tragedy,38,1.1.160,IAGO,"Cannot with safety cast him, for he's embark'd"
Othello,Tragedy,38,1.1.161,IAGO,"With such loud reason to the Cyprus wars,"
Othello,Tragedy,38,1.1.162,IAGO,"Which even now stand in act, that, for their souls,"
Othello,Tragedy,38,1.1.163,IAGO,"Another of his fathom they have none,"
Othello,Tragedy,38,1.1.164,IAGO,"To lead their business: in which regard,"
Othello,Tragedy,38,1.1.165,IAGO,Though I do hate him as I do hell-pains.
Othello,Tragedy,38,1.1.166,IAGO,"Yet, for necessity of present life,"
Othello,Tragedy,38,1.1.167,IAGO,"I must show out a flag and sign of love,"
Othello,Tragedy,38,1.1.168,IAGO,"Which is indeed but sign. That you shall surely find him,"
Othello,Tragedy,38,1.1.169,IAGO,"Lead to the Sagittary the raised search,"
Othello,Tragedy,38,1.1.170,IAGO,"And there will I be with him. So, farewell."
Othello,Tragedy,39,1.1.171,BRABANTIO,"It is too true an evil: gone she is,"
Othello,Tragedy,39,1.1.172,BRABANTIO,And what's to come of my despised time
Othello,Tragedy,39,1.1.173,BRABANTIO,"Is nought but bitterness. Now, Roderigo,"
Othello,Tragedy,39,1.1.174,BRABANTIO,Where didst thou see her? O unhappy girl!
Othello,Tragedy,39,1.1.175,BRABANTIO,"With the Moor, say'st thou? Who would be a father!"
Othello,Tragedy,39,1.1.176,BRABANTIO,How didst thou know 'twas she? O she deceives me
Othello,Tragedy,39,1.1.177,BRABANTIO,Past thought! What said she to you? Get more tapers:
Othello,Tragedy,39,1.1.178,BRABANTIO,"Raise all my kindred. Are they married, think you?"
Othello,Tragedy,40,1.1.179,RODERIGO,"Truly, I think they are."
Othello,Tragedy,41,1.1.180,BRABANTIO,O heaven! How got she out? O treason of the blood!
Othello,Tragedy,41,1.1.181,BRABANTIO,"Fathers, from hence trust not your daughters' minds"
Othello,Tragedy,41,1.1.182,BRABANTIO,By what you see them act. Is there not charms
Othello,Tragedy,41,1.1.183,BRABANTIO,By which the property of youth and maidhood
Othello,Tragedy,41,1.1.184,BRABANTIO,"May be abused? Have you not read, Roderigo,"
Othello,Tragedy,41,1.1.185,BRABANTIO,Of some such thing?
Othello,Tragedy,42,1.1.186,RODERIGO,"Yes, sir, I have indeed."
Othello,Tragedy,43,1.1.187,BRABANTIO,"Call up my brother. O, would you had had her!"
Othello,Tragedy,43,1.1.188,BRABANTIO,"Some one way, some another. Do you know"
Othello,Tragedy,43,1.1.189,BRABANTIO,Where we may apprehend her and the Moor?
Othello,Tragedy,44,1.1.190,RODERIGO,"I think I can discover him, if you please,"
Othello,Tragedy,44,1.1.191,RODERIGO,To get good guard and go along with me.
Othello,Tragedy,45,1.1.192,BRABANTIO,"Pray you, lead on. At every house I'll call,"
Othello,Tragedy,45,1.1.193,BRABANTIO,"I may command at most. Get weapons, ho!"
Othello,Tragedy,45,1.1.194,BRABANTIO,And raise some special officers of night.
Othello,Tragedy,45,1.1.195,BRABANTIO,"On, good Roderigo: I'll deserve your pains."
Othello,Tragedy,1,1.2.1,IAGO,"Though in the trade of war I have slain men,"
Othello,Tragedy,1,1.2.2,IAGO,Yet do I hold it very stuff o' the conscience
Othello,Tragedy,1,1.2.3,IAGO,To do no contrived murder: I lack iniquity
Othello,Tragedy,1,1.2.4,IAGO,Sometimes to do me service: nine or ten times
Othello,Tragedy,1,1.2.5,IAGO,I had thought to have yerk'd him here under the ribs.
Othello,Tragedy,2,1.2.6,OTHELLO,'Tis better as it is.
Othello,Tragedy,3,1.2.7,IAGO,"Nay, but he prated,"
Othello,Tragedy,3,1.2.8,IAGO,And spoke such scurvy and provoking terms
Othello,Tragedy,3,1.2.9,IAGO,Against your honour
Othello,Tragedy,3,1.2.10,IAGO,"That, with the little godliness I have,"
Othello,Tragedy,3,1.2.11,IAGO,"I did full hard forbear him. But, I pray you, sir,"
Othello,Tragedy,3,1.2.12,IAGO,"Are you fast married? Be assured of this,"
Othello,Tragedy,3,1.2.13,IAGO,"That the magnifico is much beloved,"
Othello,Tragedy,3,1.2.14,IAGO,And hath in his effect a voice potential
Othello,Tragedy,3,1.2.15,IAGO,"As double as the duke's: he will divorce you,"
Othello,Tragedy,3,1.2.16,IAGO,Or put upon you what restraint and grievance
Othello,Tragedy,3,1.2.17,IAGO,"The law, with all his might to enforce it on,"
Othello,Tragedy,3,1.2.18,IAGO,Will give him cable.
Othello,Tragedy,4,1.2.19,OTHELLO,Let him do his spite:
Othello,Tragedy,4,1.2.20,OTHELLO,My services which I have done the signiory
Othello,Tragedy,4,1.2.21,OTHELLO,"Shall out-tongue his complaints. 'Tis yet to know,--"
Othello,Tragedy,4,1.2.22,OTHELLO,"Which, when I know that boasting is an honour,"
Othello,Tragedy,4,1.2.23,OTHELLO,I shall promulgate--I fetch my life and being
Othello,Tragedy,4,1.2.24,OTHELLO,"From men of royal siege, and my demerits"
Othello,Tragedy,4,1.2.25,OTHELLO,May speak unbonneted to as proud a fortune
Othello,Tragedy,4,1.2.26,OTHELLO,"As this that I have reach'd: for know, Iago,"
Othello,Tragedy,4,1.2.27,OTHELLO,"But that I love the gentle Desdemona,"
Othello,Tragedy,4,1.2.28,OTHELLO,I would not my unhoused free condition
Othello,Tragedy,4,1.2.29,OTHELLO,Put into circumscription and confine
Othello,Tragedy,4,1.2.30,OTHELLO,"For the sea's worth. But, look! what lights come yond?"
Othello,Tragedy,5,1.2.31,IAGO,Those are the raised father and his friends:
Othello,Tragedy,5,1.2.32,IAGO,You were best go in.
Othello,Tragedy,6,1.2.33,OTHELLO,"Not I	I must be found:"
Othello,Tragedy,6,1.2.34,OTHELLO,"My parts, my title and my perfect soul"
Othello,Tragedy,6,1.2.35,OTHELLO,Shall manifest me rightly. Is it they?
Othello,Tragedy,7,1.2.36,IAGO,"By Janus, I think no."
Othello,Tragedy,8,1.2.37,OTHELLO,"The servants of the duke, and my lieutenant."
Othello,Tragedy,8,1.2.38,OTHELLO,"The goodness of the night upon you, friends!"
Othello,Tragedy,8,1.2.39,OTHELLO,What is the news?
Othello,Tragedy,9,1.2.40,CASSIO,"The duke does greet you, general,"
Othello,Tragedy,9,1.2.41,CASSIO,"And he requires your haste-post-haste appearance,"
Othello,Tragedy,9,1.2.42,CASSIO,Even on the instant.
Othello,Tragedy,10,1.2.43,OTHELLO,"What is the matter, think you?"
Othello,Tragedy,11,1.2.44,CASSIO,Something from Cyprus as I may divine:
Othello,Tragedy,11,1.2.45,CASSIO,It is a business of some heat: the galleys
Othello,Tragedy,11,1.2.46,CASSIO,Have sent a dozen sequent messengers
Othello,Tragedy,11,1.2.47,CASSIO,"This very night at one another's heels,"
Othello,Tragedy,11,1.2.48,CASSIO,"And many of the consuls, raised and met,"
Othello,Tragedy,11,1.2.49,CASSIO,Are at the duke's already: you have been
Othello,Tragedy,11,1.2.50,CASSIO,"hotly call'd for,"
Othello,Tragedy,11,1.2.51,CASSIO,"When, being not at your lodging to be found,"
Othello,Tragedy,11,1.2.52,CASSIO,The senate hath sent about three several guests
Othello,Tragedy,11,1.2.53,CASSIO,To search you out.
Othello,Tragedy,12,1.2.54,OTHELLO,'Tis well I am found by you.
Othello,Tragedy,12,1.2.55,OTHELLO,"I will but spend a word here in the house,"
Othello,Tragedy,12,1.2.56,OTHELLO,And go with you.
Othello,Tragedy,13,1.2.57,CASSIO,"Ancient, what makes he here?"
Othello,Tragedy,14,1.2.58,IAGO,"'Faith, he to-night hath boarded a land carack:"
Othello,Tragedy,14,1.2.59,IAGO,"If it prove lawful prize, he's made for ever."
Othello,Tragedy,15,1.2.60,CASSIO,I do not understand.
Othello,Tragedy,16,1.2.61,IAGO,He's married.
Othello,Tragedy,17,1.2.62,CASSIO,To who?
Othello,Tragedy,18,1.2.63,IAGO,"Marry, to--Come, captain, will you go?"
Othello,Tragedy,19,1.2.64,OTHELLO,Have with you.
Othello,Tragedy,20,1.2.65,CASSIO,Here comes another troop to seek for you.
Othello,Tragedy,21,1.2.66,IAGO,"It is Brabantio. General, be advised,"
Othello,Tragedy,21,1.2.67,IAGO,He comes to bad intent.
Othello,Tragedy,22,1.2.68,OTHELLO,Holla! stand there!
Othello,Tragedy,23,1.2.69,RODERIGO,"Signior, it is the Moor."
Othello,Tragedy,24,1.2.70,BRABANTIO,"Down with him, thief!"
Othello,Tragedy,25,1.2.71,IAGO,"You, Roderigo! come, sir, I am for you."
Othello,Tragedy,26,1.2.72,OTHELLO,"Keep up your bright swords, for the dew will rust them."
Othello,Tragedy,26,1.2.73,OTHELLO,"Good signior, you shall more command with years"
Othello,Tragedy,26,1.2.74,OTHELLO,Than with your weapons.
Othello,Tragedy,27,1.2.75,BRABANTIO,"O thou foul thief, where hast thou stow'd my daughter?"
Othello,Tragedy,27,1.2.76,BRABANTIO,"Damn'd as thou art, thou hast enchanted her,"
Othello,Tragedy,27,1.2.77,BRABANTIO,"For I'll refer me to all things of sense,"
Othello,Tragedy,27,1.2.78,BRABANTIO,"If she in chains of magic were not bound,"
Othello,Tragedy,27,1.2.79,BRABANTIO,"Whether a maid so tender, fair and happy,"
Othello,Tragedy,27,1.2.80,BRABANTIO,So opposite to marriage that she shunned
Othello,Tragedy,27,1.2.81,BRABANTIO,"The wealthy curled darlings of our nation,"
Othello,Tragedy,27,1.2.82,BRABANTIO,"Would ever have, to incur a general mock,"
Othello,Tragedy,27,1.2.83,BRABANTIO,Run from her guardage to the sooty bosom
Othello,Tragedy,27,1.2.84,BRABANTIO,"Of such a thing as thou, to fear, not to delight."
Othello,Tragedy,27,1.2.85,BRABANTIO,"Judge me the world, if 'tis not gross in sense"
Othello,Tragedy,27,1.2.86,BRABANTIO,"That thou hast practised on her with foul charms,"
Othello,Tragedy,27,1.2.87,BRABANTIO,Abused her delicate youth with drugs or minerals
Othello,Tragedy,27,1.2.88,BRABANTIO,"That weaken motion: I'll have't disputed on,"
Othello,Tragedy,27,1.2.89,BRABANTIO,'Tis probable and palpable to thinking.
Othello,Tragedy,27,1.2.90,BRABANTIO,I therefore apprehend and do attach thee
Othello,Tragedy,27,1.2.91,BRABANTIO,"For an abuser of the world, a practiser"
Othello,Tragedy,27,1.2.92,BRABANTIO,Of arts inhibited and out of warrant.
Othello,Tragedy,27,1.2.93,BRABANTIO,"Lay hold upon him: if he do resist,"
Othello,Tragedy,27,1.2.94,BRABANTIO,Subdue him at his peril.
Othello,Tragedy,28,1.2.95,OTHELLO,"Hold your hands,"
Othello,Tragedy,28,1.2.96,OTHELLO,"Both you of my inclining, and the rest:"
Othello,Tragedy,28,1.2.97,OTHELLO,"Were it my cue to fight, I should have known it"
Othello,Tragedy,28,1.2.98,OTHELLO,Without a prompter. Where will you that I go
Othello,Tragedy,28,1.2.99,OTHELLO,To answer this your charge?
Othello,Tragedy,29,1.2.100,BRABANTIO,"To prison, till fit time"
Othello,Tragedy,29,1.2.101,BRABANTIO,Of law and course of direct session
Othello,Tragedy,29,1.2.102,BRABANTIO,Call thee to answer.
Othello,Tragedy,30,1.2.103,OTHELLO,What if I do obey?
Othello,Tragedy,30,1.2.104,OTHELLO,"How may the duke be therewith satisfied,"
Othello,Tragedy,30,1.2.105,OTHELLO,"Whose messengers are here about my side,"
Othello,Tragedy,30,1.2.106,OTHELLO,Upon some present business of the state
Othello,Tragedy,30,1.2.107,OTHELLO,To bring me to him?
Othello,Tragedy,31,1.2.108,First Officer,"'Tis true, most worthy signior,"
Othello,Tragedy,31,1.2.109,First Officer,"The duke's in council and your noble self,"
Othello,Tragedy,31,1.2.110,First Officer,"I am sure, is sent for."
Othello,Tragedy,32,1.2.111,BRABANTIO,How! the duke in council!
Othello,Tragedy,32,1.2.112,BRABANTIO,In this time of the night! Bring him away:
Othello,Tragedy,32,1.2.113,BRABANTIO,"Mine's not an idle cause: the duke himself,"
Othello,Tragedy,32,1.2.114,BRABANTIO,"Or any of my brothers of the state,"
Othello,Tragedy,32,1.2.115,BRABANTIO,"Cannot but feel this wrong as 'twere their own,"
Othello,Tragedy,32,1.2.116,BRABANTIO,"For if such actions may have passage free,"
Othello,Tragedy,32,1.2.117,BRABANTIO,Bond-slaves and pagans shall our statesmen be.
Othello,Tragedy,1,1.3.1,DUKE OF VENICE,There is no composition in these news
Othello,Tragedy,1,1.3.2,DUKE OF VENICE,That gives them credit.
Othello,Tragedy,2,1.3.3,First Senator,"Indeed, they are disproportion'd,"
Othello,Tragedy,2,1.3.4,First Senator,My letters say a hundred and seven galleys.
Othello,Tragedy,3,1.3.5,DUKE OF VENICE,"And mine, a hundred and forty."
Othello,Tragedy,4,1.3.6,Second Senator,"And mine, two hundred:"
Othello,Tragedy,4,1.3.7,Second Senator,"But though they jump not on a just account,--"
Othello,Tragedy,4,1.3.8,Second Senator,"As in these cases, where the aim reports,"
Othello,Tragedy,4,1.3.9,Second Senator,'Tis oft with difference--yet do they all confirm
Othello,Tragedy,4,1.3.10,Second Senator,"A Turkish fleet, and bearing up to Cyprus."
Othello,Tragedy,5,1.3.11,DUKE OF VENICE,"Nay, it is possible enough to judgment:"
Othello,Tragedy,5,1.3.12,DUKE OF VENICE,"I do not so secure me in the error,"
Othello,Tragedy,5,1.3.13,DUKE OF VENICE,But the main article I do approve
Othello,Tragedy,5,1.3.14,DUKE OF VENICE,In fearful sense.
Othello,Tragedy,6,1.3.15,Sailor,"[Within]  What, ho! what, ho! what, ho!"
Othello,Tragedy,7,1.3.16,First Officer,A messenger from the galleys.
Othello,Tragedy,8,1.3.17,DUKE OF VENICE,"Now, what's the business?"
Othello,Tragedy,9,1.3.18,Sailor,"The Turkish preparation makes for Rhodes,"
Othello,Tragedy,9,1.3.19,Sailor,So was I bid report here to the state
Othello,Tragedy,9,1.3.20,Sailor,By Signior Angelo.
Othello,Tragedy,10,1.3.21,DUKE OF VENICE,How say you by this change?
Othello,Tragedy,11,1.3.22,First Senator,"This cannot be,"
Othello,Tragedy,11,1.3.23,First Senator,"By no assay of reason: 'tis a pageant,"
Othello,Tragedy,11,1.3.24,First Senator,To keep us in false gaze. When we consider
Othello,Tragedy,11,1.3.25,First Senator,"The importancy of Cyprus to the Turk,"
Othello,Tragedy,11,1.3.26,First Senator,"And let ourselves again but understand,"
Othello,Tragedy,11,1.3.27,First Senator,"That as it more concerns the Turk than Rhodes,"
Othello,Tragedy,11,1.3.28,First Senator,"So may he with more facile question bear it,"
Othello,Tragedy,11,1.3.29,First Senator,"For that it stands not in such warlike brace,"
Othello,Tragedy,11,1.3.30,First Senator,But altogether lacks the abilities
Othello,Tragedy,11,1.3.31,First Senator,"That Rhodes is dress'd in: if we make thought of this,"
Othello,Tragedy,11,1.3.32,First Senator,We must not think the Turk is so unskilful
Othello,Tragedy,11,1.3.33,First Senator,"To leave that latest which concerns him first,"
Othello,Tragedy,11,1.3.34,First Senator,"Neglecting an attempt of ease and gain,"
Othello,Tragedy,11,1.3.35,First Senator,To wake and wage a danger profitless.
Othello,Tragedy,12,1.3.36,DUKE OF VENICE,"Nay, in all confidence, he's not for Rhodes."
Othello,Tragedy,13,1.3.37,First Officer,Here is more news.
Othello,Tragedy,14,1.3.38,Messenger,"The Ottomites, reverend and gracious,"
Othello,Tragedy,14,1.3.39,Messenger,"Steering with due course towards the isle of Rhodes,"
Othello,Tragedy,14,1.3.40,Messenger,Have there injointed them with an after fleet.
Othello,Tragedy,15,1.3.41,First Senator,"Ay, so I thought. How many, as you guess?"
Othello,Tragedy,16,1.3.42,Messenger,Of thirty sail: and now they do restem
Othello,Tragedy,16,1.3.43,Messenger,"Their backward course, bearing with frank appearance"
Othello,Tragedy,16,1.3.44,Messenger,"Their purposes toward Cyprus. Signior Montano,"
Othello,Tragedy,16,1.3.45,Messenger,"Your trusty and most valiant servitor,"
Othello,Tragedy,16,1.3.46,Messenger,"With his free duty recommends you thus,"
Othello,Tragedy,16,1.3.47,Messenger,And prays you to believe him.
Othello,Tragedy,17,1.3.48,DUKE OF VENICE,"'Tis certain, then, for Cyprus."
Othello,Tragedy,17,1.3.49,DUKE OF VENICE,"Marcus Luccicos, is not he in town?"
Othello,Tragedy,18,1.3.50,First Senator,He's now in Florence.
Othello,Tragedy,19,1.3.51,DUKE OF VENICE,"Write from us to him, post-post-haste dispatch."
Othello,Tragedy,20,1.3.52,First Senator,Here comes Brabantio and the valiant Moor.
Othello,Tragedy,21,1.3.53,DUKE OF VENICE,"Valiant Othello, we must straight employ you"
Othello,Tragedy,21,1.3.54,DUKE OF VENICE,Against the general enemy Ottoman.
Othello,Tragedy,21,1.3.55,DUKE OF VENICE,"I did not see you, welcome, gentle signior,"
Othello,Tragedy,21,1.3.56,DUKE OF VENICE,We lack'd your counsel and your help tonight.
Othello,Tragedy,22,1.3.57,BRABANTIO,"So did I yours. Good your grace, pardon me,"
Othello,Tragedy,22,1.3.58,BRABANTIO,Neither my place nor aught I heard of business
Othello,Tragedy,22,1.3.59,BRABANTIO,"Hath raised me from my bed, nor doth the general care"
Othello,Tragedy,22,1.3.60,BRABANTIO,"Take hold on me, for my particular grief"
Othello,Tragedy,22,1.3.61,BRABANTIO,Is of so flood-gate and o'erbearing nature
Othello,Tragedy,22,1.3.62,BRABANTIO,That it engluts and swallows other sorrows
Othello,Tragedy,22,1.3.63,BRABANTIO,And it is still itself.
Othello,Tragedy,23,1.3.64,DUKE OF VENICE,"Why, what's the matter?"
Othello,Tragedy,24,1.3.65,BRABANTIO,"My daughter! O, my daughter!"
Othello,Tragedy,26,1.3.66,Senator,Dead?
Othello,Tragedy,27,1.3.67,BRABANTIO,"Ay, to me,"
Othello,Tragedy,27,1.3.68,BRABANTIO,"She is abused, stol'n from me, and corrupted"
Othello,Tragedy,27,1.3.69,BRABANTIO,"By spells and medicines bought of mountebanks,"
